date,sender,transaction_amount,balance,transaction_type
2018-05-11,David,454.81,0.0,deposit
2018-05-11,Eve,26.77,0.0,withdrawal
2018-05-11,Bob,243.29,0.0,deposit
2018-05-11,David,24.14,0.0,deposit
2018-05-11,Eve,82.54,0.0,withdrawal
2018-05-11,Bob,230.3,0.0,withdrawal
2018-05-12,Bob,171.46,0.0,deposit
2018-05-12,Eve,65.59,0.0,withdrawal
2018-05-12,Alice,83.42,0.0,deposit
2018-05-12,Alice,136.57,0.0,withdrawal
2018-05-12,Alice,492.71,0.0,deposit
2018-05-12,Eve,698.73,0.0,withdrawal
2018-05-12,Charlie,661.31,0.0,withdrawal
2018-05-12,David,226.8,0.0,withdrawal
2018-05-12,Alice,164.3,0.0,deposit
2018-05-13,Charlie,120.87,0.0,deposit
2018-05-13,Bob,1041.5,0.0,withdrawal
2018-05-13,David,153.39,0.0,deposit
2018-05-13,Charlie,79.79,0.0,withdrawal
2018-05-13,Bob,202.1,0.0,deposit
2018-05-14,Charlie,74.86,0.0,withdrawal
2018-05-14,David,433.78,0.0,deposit
2018-05-14,Eve,302.46,0.0,deposit
2018-05-14,David,180.23,0.0,withdrawal
2018-05-14,Charlie,12.78,0.0,deposit
2018-05-14,David,226.94,0.0,withdrawal
2018-05-14,David,26.33,0.0,deposit
2018-05-14,Bob,281.64,0.0,deposit
2018-05-14,Eve,217.93,0.0,withdrawal
2018-05-14,Charlie,23.48,0.0,withdrawal
2018-05-14,David,8.94,0.0,deposit
2018-05-15,Eve,12.87,0.0,withdrawal
2018-05-15,David,66.07,0.0,deposit
2018-05-15,Eve,441.87,0.0,deposit
2018-05-15,Eve,276.19,0.0,deposit
2018-05-15,Charlie,16.84,0.0,withdrawal
2018-05-15,Alice,254.0,0.0,withdrawal
2018-05-15,Charlie,354.15,0.0,withdrawal
2018-05-16,Eve,111.9,0.0,deposit
2018-05-16,Charlie,174.23,0.0,withdrawal
2018-05-16,Eve,326.93,0.0,deposit
2018-05-16,David,218.85,0.0,withdrawal
2018-05-16,Alice,157.98,0.0,withdrawal
2018-05-16,Eve,37.62,0.0,withdrawal
2018-05-16,David,47.23,0.0,deposit
2018-05-16,Eve,100.13,0.0,withdrawal
2018-05-16,Eve,400.0,0.0,withdrawal
2018-05-16,Alice,362.41,0.0,withdrawal
2018-05-16,Eve,29.23,0.0,withdrawal
2018-05-16,Bob,151.09,0.0,deposit
2018-05-16,Alice,63.12,0.0,withdrawal
2018-05-16,David,109.5,0.0,deposit
2018-05-16,Alice,335.48,0.0,deposit
2018-05-17,Bob,56.75,0.0,deposit
2018-05-17,Eve,734.98,0.0,withdrawal
2018-05-17,David,114.42,0.0,withdrawal
2018-05-17,David,53.05,0.0,withdrawal
2018-05-17,Alice,397.57,0.0,withdrawal
2018-05-17,Charlie,75.28,0.0,deposit
2018-05-17,Charlie,152.07,0.0,deposit
2018-05-17,Charlie,746.16,0.0,deposit
2018-05-17,Bob,56.91,0.0,withdrawal
2018-05-17,Charlie,24.11,0.0,deposit
2018-05-17,Bob,251.04,0.0,withdrawal
2018-05-18,Bob,301.65,0.0,withdrawal
2018-05-18,Charlie,49.21,0.0,withdrawal
2018-05-18,David,427.96,0.0,withdrawal
2018-05-18,Alice,354.73,0.0,withdrawal
2018-05-18,Alice,444.69,0.0,deposit
2018-05-18,Alice,42.25,0.0,deposit
2018-05-18,Alice,629.05,0.0,deposit
2018-05-18,Alice,33.08,0.0,deposit
2018-05-18,Charlie,435.08,0.0,deposit
2018-05-19,Alice,229.19,0.0,deposit
2018-05-19,Bob,422.26,0.0,withdrawal
2018-05-19,Eve,134.79,0.0,withdrawal
2018-05-19,Charlie,106.7,0.0,withdrawal
2018-05-20,David,361.55,0.0,withdrawal
2018-05-20,Alice,30.33,0.0,deposit
2018-05-20,Charlie,907.36,0.0,withdrawal
2018-05-20,David,234.54,0.0,withdrawal
2018-05-20,David,160.36,0.0,withdrawal
2018-05-20,Alice,84.49,0.0,deposit
2018-05-20,Bob,67.37,0.0,deposit
2018-05-20,Eve,343.02,0.0,deposit
2018-05-20,Eve,62.9,0.0,withdrawal
2018-05-20,Alice,259.09,0.0,withdrawal
2018-05-20,David,8.83,0.0,withdrawal
2018-05-21,David,38.57,0.0,withdrawal
2018-05-21,Eve,3.14,0.0,deposit
2018-05-21,Charlie,61.31,0.0,deposit
2018-05-21,Alice,118.39,0.0,deposit
2018-05-21,Bob,247.33,0.0,deposit
2018-05-21,Eve,97.94,0.0,deposit
2018-05-21,Alice,105.15,0.0,deposit
2018-05-21,Eve,5.98,0.0,withdrawal
2018-05-21,Alice,8.79,0.0,deposit
2018-05-21,Bob,11.98,0.0,withdrawal
2018-05-21,Charlie,95.59,0.0,withdrawal
2018-05-21,Charlie,372.56,0.0,deposit
2018-05-22,Eve,134.33,0.0,deposit
2018-05-22,David,135.31,0.0,deposit
2018-05-22,Charlie,0.17,0.0,withdrawal
2018-05-22,Alice,26.91,0.0,withdrawal
2018-05-22,Bob,86.8,0.0,deposit
2018-05-22,Alice,65.54,0.0,deposit
2018-05-22,David,104.53,0.0,deposit
2018-05-22,David,118.62,0.0,deposit
2018-05-22,Alice,1170.64,0.0,withdrawal
2018-05-22,Bob,60.05,0.0,withdrawal
2018-05-22,Eve,92.55,0.0,deposit
2018-05-22,Charlie,62.35,0.0,withdrawal
2018-05-23,David,52.17,0.0,deposit
2018-05-23,Eve,132.7,0.0,deposit
2018-05-23,David,61.16,0.0,withdrawal
2018-05-23,Eve,609.72,0.0,withdrawal
2018-05-23,Eve,62.91,0.0,withdrawal
2018-05-23,Bob,42.59,0.0,deposit
2018-05-23,Eve,42.21,0.0,deposit
2018-05-23,David,294.1,0.0,deposit
2018-05-23,Charlie,66.05,0.0,deposit
2018-05-23,Bob,357.57,0.0,withdrawal
2018-05-23,Alice,34.15,0.0,withdrawal
2018-05-24,David,37.09,0.0,deposit
2018-05-24,Charlie,151.32,0.0,withdrawal
2018-05-24,David,314.66,0.0,deposit
2018-05-24,Alice,407.98,0.0,deposit
2018-05-24,Alice,195.85,0.0,deposit
2018-05-24,David,135.12,0.0,withdrawal
2018-05-24,Eve,603.02,0.0,deposit
2018-05-24,Bob,66.82,0.0,withdrawal
2018-05-24,David,286.84,0.0,withdrawal
2018-05-24,David,2.35,0.0,deposit
2018-05-24,Bob,76.88,0.0,deposit
2018-05-24,Alice,265.74,0.0,deposit
2018-05-24,Charlie,413.0,0.0,withdrawal
2018-05-25,Charlie,763.95,0.0,withdrawal
2018-05-25,Charlie,367.83,0.0,deposit
2018-05-25,Bob,19.73,0.0,deposit
2018-05-25,Eve,436.89,0.0,withdrawal
2018-05-25,Alice,290.71,0.0,withdrawal
2018-05-25,Charlie,325.37,0.0,withdrawal
2018-05-25,Alice,94.7,0.0,withdrawal
2018-05-25,Bob,17.76,0.0,withdrawal
2018-05-25,David,259.62,0.0,withdrawal
2018-05-26,David,24.72,0.0,withdrawal
2018-05-26,David,200.1,0.0,withdrawal
2018-05-26,Eve,390.96,0.0,withdrawal
2018-05-26,Charlie,368.26,0.0,withdrawal
2018-05-27,Charlie,95.63,0.0,deposit
2018-05-27,Bob,235.38,0.0,deposit
2018-05-27,Bob,158.9,0.0,deposit
2018-05-27,Charlie,456.79,0.0,deposit
2018-05-27,David,285.97,0.0,withdrawal
2018-05-27,Eve,61.93,0.0,deposit
2018-05-27,Eve,597.49,0.0,withdrawal
2018-05-27,Charlie,140.9,0.0,withdrawal
2018-05-27,Alice,58.06,0.0,withdrawal
2018-05-27,Bob,15.07,0.0,withdrawal
2018-05-27,Charlie,252.4,0.0,withdrawal
2018-05-27,Alice,282.0,0.0,deposit
2018-05-27,Bob,61.44,0.0,deposit
2018-05-27,Eve,50.22,0.0,deposit
2018-05-27,Eve,397.96,0.0,deposit
2018-05-27,Bob,340.4,0.0,withdrawal
2018-05-28,Bob,266.65,0.0,deposit
2018-05-28,Eve,72.1,0.0,withdrawal
2018-05-28,Charlie,382.34,0.0,deposit
2018-05-28,Charlie,179.52,0.0,deposit
2018-05-28,Alice,145.66,0.0,deposit
2018-05-28,David,206.33,0.0,deposit
2018-05-28,Alice,62.55,0.0,deposit
2018-05-28,Bob,152.47,0.0,deposit
2018-05-28,Bob,14.67,0.0,withdrawal
2018-05-29,Bob,318.92,0.0,deposit
2018-05-29,Bob,51.32,0.0,withdrawal
2018-05-29,Alice,283.67,0.0,withdrawal
2018-05-29,Alice,467.1,0.0,withdrawal
2018-05-29,Alice,105.75,0.0,withdrawal
2018-05-29,Bob,229.89,0.0,withdrawal
2018-05-30,David,213.23,0.0,deposit
2018-05-30,Eve,285.63,0.0,withdrawal
2018-05-30,Alice,25.52,0.0,deposit
2018-05-30,Bob,30.47,0.0,withdrawal
2018-05-30,Alice,90.48,0.0,withdrawal
2018-05-30,Bob,71.81,0.0,deposit
2018-05-31,Bob,319.14,0.0,withdrawal
2018-05-31,Bob,205.84,0.0,withdrawal
2018-05-31,Eve,137.82,0.0,withdrawal
2018-06-01,Eve,128.96,0.0,withdrawal
2018-06-01,Alice,563.6,0.0,withdrawal
2018-06-01,Bob,6.46,0.0,withdrawal
2018-06-01,Alice,50.05,0.0,withdrawal
2018-06-01,Alice,166.55,0.0,deposit
2018-06-01,Eve,428.91,0.0,withdrawal
2018-06-01,Eve,298.4,0.0,deposit
2018-06-01,Eve,23.88,0.0,withdrawal
2018-06-01,Alice,22.5,0.0,withdrawal
2018-06-01,David,426.68,0.0,withdrawal
2018-06-01,Eve,145.55,0.0,withdrawal
2018-06-02,Charlie,2.12,0.0,deposit
2018-06-02,Bob,256.53,0.0,withdrawal
2018-06-02,Eve,888.05,0.0,withdrawal
2018-06-02,David,360.64,0.0,withdrawal
2018-06-02,Bob,160.87,0.0,withdrawal
2018-06-02,Bob,227.54,0.0,deposit
2018-06-02,Charlie,356.96,0.0,withdrawal
2018-06-02,Alice,264.09,0.0,deposit
2018-06-02,Charlie,391.82,0.0,deposit
2018-06-02,David,47.31,0.0,withdrawal
2018-06-03,Alice,473.15,0.0,deposit
2018-06-03,Charlie,902.98,0.0,withdrawal
2018-06-03,David,63.73,0.0,deposit
2018-06-03,Eve,158.97,0.0,deposit
2018-06-03,Charlie,224.81,0.0,withdrawal
2018-06-03,Bob,91.57,0.0,deposit
2018-06-03,Bob,126.16,0.0,deposit
2018-06-03,Bob,258.67,0.0,deposit
2018-06-03,Eve,280.4,0.0,withdrawal
2018-06-03,Alice,121.39,0.0,deposit
2018-06-03,Eve,369.23,0.0,withdrawal
2018-06-04,Bob,237.91,0.0,withdrawal
2018-06-04,Eve,391.67,0.0,deposit
2018-06-04,Charlie,29.23,0.0,withdrawal
2018-06-05,Bob,62.28,0.0,withdrawal
2018-06-05,Alice,432.84,0.0,withdrawal
2018-06-05,Alice,127.3,0.0,deposit
2018-06-05,Eve,178.78,0.0,withdrawal
2018-06-05,David,430.26,0.0,withdrawal
2018-06-06,Eve,70.35,0.0,withdrawal
2018-06-06,Alice,382.75,0.0,deposit
2018-06-06,David,725.18,0.0,withdrawal
2018-06-06,Charlie,131.48,0.0,deposit
2018-06-06,Eve,23.8,0.0,deposit
2018-06-06,Charlie,951.5,0.0,deposit
2018-06-06,Eve,103.51,0.0,withdrawal
2018-06-07,Charlie,267.17,0.0,withdrawal
2018-06-07,Charlie,31.7,0.0,withdrawal
2018-06-07,Alice,4.84,0.0,deposit
2018-06-07,Eve,2.83,0.0,deposit
2018-06-07,David,13.6,0.0,withdrawal
2018-06-07,Bob,197.45,0.0,withdrawal
2018-06-08,Bob,497.59,0.0,deposit
2018-06-08,Alice,102.17,0.0,deposit
2018-06-08,David,419.35,0.0,deposit
2018-06-08,David,20.7,0.0,withdrawal
2018-06-08,Charlie,67.53,0.0,deposit
2018-06-08,Charlie,258.71,0.0,withdrawal
2018-06-08,Eve,1146.16,0.0,withdrawal
2018-06-08,Eve,135.52,0.0,deposit
2018-06-08,David,97.91,0.0,deposit
2018-06-09,Charlie,186.56,0.0,withdrawal
2018-06-09,Alice,316.44,0.0,withdrawal
2018-06-09,Bob,141.39,0.0,withdrawal
2018-06-09,Eve,255.53,0.0,withdrawal
2018-06-09,Alice,535.63,0.0,deposit
2018-06-09,Alice,94.79,0.0,deposit
2018-06-09,Bob,676.43,0.0,deposit
2018-06-09,Eve,26.52,0.0,withdrawal
2018-06-09,Charlie,5.61,0.0,withdrawal
2018-06-09,David,343.12,0.0,withdrawal
2018-06-09,Bob,552.69,0.0,withdrawal
2018-06-10,Alice,83.52,0.0,withdrawal
2018-06-10,Alice,216.77,0.0,deposit
2018-06-10,Eve,23.33,0.0,deposit
2018-06-10,Charlie,128.07,0.0,deposit
2018-06-10,David,164.9,0.0,withdrawal
2018-06-10,Eve,89.52,0.0,deposit
2018-06-10,Alice,92.06,0.0,withdrawal
2018-06-10,Alice,144.22,0.0,deposit
2018-06-10,Charlie,87.42,0.0,withdrawal
2018-06-11,Bob,295.79,0.0,withdrawal
2018-06-11,Eve,93.53,0.0,deposit
2018-06-11,Alice,183.38,0.0,withdrawal
2018-06-11,Eve,453.9,0.0,deposit
2018-06-11,Eve,110.64,0.0,deposit
2018-06-11,Alice,55.3,0.0,deposit
2018-06-11,Eve,905.3,0.0,deposit
2018-06-11,Charlie,395.65,0.0,withdrawal
2018-06-11,Bob,389.16,0.0,withdrawal
2018-06-11,Bob,149.53,0.0,withdrawal
2018-06-11,Bob,7.01,0.0,withdrawal
2018-06-12,Alice,160.87,0.0,deposit
2018-06-12,Eve,46.21,0.0,deposit
2018-06-12,Eve,151.21,0.0,withdrawal
2018-06-12,Bob,162.31,0.0,withdrawal
2018-06-12,David,144.55,0.0,deposit
2018-06-12,Bob,250.05,0.0,withdrawal
2018-06-12,David,249.2,0.0,deposit
2018-06-13,Eve,28.81,0.0,deposit
2018-06-13,Eve,395.38,0.0,deposit
2018-06-13,David,521.6,0.0,withdrawal
2018-06-13,Charlie,315.38,0.0,deposit
2018-06-13,Charlie,386.85,0.0,deposit
2018-06-13,David,93.69,0.0,withdrawal
2018-06-13,Alice,56.42,0.0,withdrawal
2018-06-13,Charlie,124.13,0.0,withdrawal
2018-06-14,Charlie,480.42,0.0,deposit
2018-06-14,Charlie,113.77,0.0,withdrawal
2018-06-14,David,34.52,0.0,withdrawal
2018-06-14,Bob,71.65,0.0,deposit
2018-06-14,Eve,492.43,0.0,deposit
2018-06-14,Alice,262.61,0.0,withdrawal
2018-06-14,Eve,17.52,0.0,withdrawal
2018-06-14,Alice,273.91,0.0,withdrawal
2018-06-14,Bob,37.22,0.0,withdrawal
2018-06-14,Alice,129.36,0.0,withdrawal
2018-06-14,Eve,54.0,0.0,deposit
2018-06-14,Bob,32.22,0.0,withdrawal
2018-06-14,Charlie,145.74,0.0,deposit
2018-06-14,Charlie,217.31,0.0,withdrawal
2018-06-15,Alice,86.71,0.0,deposit
2018-06-15,Alice,343.54,0.0,withdrawal
2018-06-15,Eve,764.39,0.0,withdrawal
2018-06-15,Alice,8.99,0.0,withdrawal
2018-06-15,Alice,713.86,0.0,withdrawal
2018-06-16,Bob,104.83,0.0,deposit
2018-06-16,David,516.78,0.0,withdrawal
2018-06-16,Alice,1.81,0.0,withdrawal
2018-06-16,Bob,782.8,0.0,withdrawal
2018-06-16,Eve,106.7,0.0,withdrawal
2018-06-16,Bob,159.94,0.0,deposit
2018-06-16,Alice,259.25,0.0,deposit
2018-06-16,Bob,108.01,0.0,deposit
2018-06-16,Alice,50.57,0.0,deposit
2018-06-16,David,344.21,0.0,withdrawal
2018-06-17,Eve,0.13,0.0,deposit
2018-06-17,David,359.58,0.0,withdrawal
2018-06-17,Bob,284.58,0.0,withdrawal
2018-06-17,Alice,448.88,0.0,deposit
2018-06-17,Bob,36.63,0.0,deposit
2018-06-17,Alice,48.44,0.0,withdrawal
2018-06-17,Charlie,72.35,0.0,deposit
2018-06-18,Alice,355.81,0.0,deposit
2018-06-18,Charlie,23.05,0.0,deposit
2018-06-18,Alice,241.2,0.0,deposit
2018-06-18,David,67.5,0.0,withdrawal
2018-06-18,Alice,58.02,0.0,withdrawal
2018-06-18,Alice,122.41,0.0,deposit
2018-06-18,Alice,347.26,0.0,deposit
2018-06-18,Alice,249.44,0.0,deposit
2018-06-18,Eve,118.08,0.0,withdrawal
2018-06-18,Alice,128.09,0.0,deposit
2018-06-18,David,34.68,0.0,deposit
2018-06-18,Eve,40.35,0.0,deposit
2018-06-18,Eve,71.26,0.0,deposit
2018-06-18,Bob,84.66,0.0,deposit
2018-06-18,Bob,151.09,0.0,deposit
2018-06-18,David,307.55,0.0,deposit
2018-06-19,Bob,4.11,0.0,withdrawal
2018-06-19,Bob,478.07,0.0,withdrawal
2018-06-19,Eve,147.98,0.0,deposit
2018-06-19,Charlie,352.86,0.0,withdrawal
2018-06-19,David,292.54,0.0,withdrawal
2018-06-19,David,204.0,0.0,deposit
2018-06-19,Alice,26.5,0.0,withdrawal
2018-06-19,Bob,24.37,0.0,deposit
2018-06-19,David,355.84,0.0,withdrawal
2018-06-19,Eve,31.17,0.0,deposit
2018-06-20,David,51.34,0.0,deposit
2018-06-20,David,296.51,0.0,withdrawal
2018-06-20,Alice,630.71,0.0,deposit
2018-06-20,Alice,646.69,0.0,withdrawal
2018-06-20,Charlie,0.08,0.0,withdrawal
2018-06-20,Alice,199.86,0.0,deposit
2018-06-20,David,5.54,0.0,deposit
2018-06-20,David,241.01,0.0,deposit
2018-06-21,David,514.99,0.0,withdrawal
2018-06-21,David,150.77,0.0,withdrawal
2018-06-21,Charlie,379.57,0.0,withdrawal
2018-06-21,Alice,292.24,0.0,withdrawal
2018-06-21,Charlie,389.91,0.0,deposit
2018-06-22,Charlie,152.38,0.0,withdrawal
2018-06-22,Charlie,148.52,0.0,withdrawal
2018-06-22,Charlie,140.99,0.0,withdrawal
2018-06-22,Alice,140.49,0.0,deposit
2018-06-22,Bob,297.92,0.0,withdrawal
2018-06-22,Charlie,13.94,0.0,withdrawal
2018-06-22,Charlie,120.48,0.0,deposit
2018-06-23,Bob,598.24,0.0,withdrawal
2018-06-23,Charlie,267.56,0.0,deposit
2018-06-23,David,121.64,0.0,deposit
2018-06-23,Eve,87.17,0.0,deposit
2018-06-23,Bob,48.28,0.0,deposit
2018-06-23,David,148.46,0.0,deposit
2018-06-23,David,155.86,0.0,deposit
2018-06-24,Charlie,56.91,0.0,deposit
2018-06-24,Bob,115.06,0.0,deposit
2018-06-24,Charlie,94.15,0.0,deposit
2018-06-24,David,85.51,0.0,withdrawal
2018-06-24,Alice,83.78,0.0,withdrawal
2018-06-24,David,233.37,0.0,deposit
2018-06-24,Eve,50.12,0.0,deposit
2018-06-24,Eve,199.33,0.0,withdrawal
2018-06-24,David,106.8,0.0,deposit
2018-06-24,Charlie,144.25,0.0,deposit
2018-06-25,Eve,282.73,0.0,deposit
2018-06-25,Alice,252.2,0.0,withdrawal
2018-06-25,David,79.57,0.0,withdrawal
2018-06-25,David,333.03,0.0,deposit
2018-06-25,Charlie,238.11,0.0,withdrawal
2018-06-25,Alice,197.19,0.0,withdrawal
2018-06-25,Bob,71.7,0.0,deposit
2018-06-25,Bob,635.75,0.0,deposit
2018-06-25,Eve,64.98,0.0,withdrawal
2018-06-25,Alice,84.73,0.0,withdrawal
2018-06-26,David,79.44,0.0,deposit
2018-06-26,David,213.41,0.0,deposit
2018-06-26,Alice,610.51,0.0,deposit
2018-06-26,Alice,366.31,0.0,withdrawal
2018-06-26,David,10.33,0.0,withdrawal
2018-06-26,Eve,329.8,0.0,deposit
2018-06-26,Charlie,172.62,0.0,deposit
2018-06-26,Alice,29.77,0.0,withdrawal
2018-06-26,David,141.8,0.0,withdrawal
2018-06-27,David,177.5,0.0,withdrawal
2018-06-27,Bob,168.43,0.0,deposit
2018-06-27,Bob,42.06,0.0,withdrawal
2018-06-27,Charlie,184.88,0.0,withdrawal
2018-06-27,Bob,259.9,0.0,withdrawal
2018-06-27,Bob,121.71,0.0,deposit
2018-06-27,Charlie,5.55,0.0,withdrawal
2018-06-27,Bob,185.69,0.0,deposit
2018-06-27,David,7.38,0.0,withdrawal
2018-06-28,David,105.34,0.0,deposit
2018-06-28,Alice,130.34,0.0,withdrawal
2018-06-28,Alice,78.73,0.0,deposit
2018-06-28,David,332.51,0.0,deposit
2018-06-28,Eve,91.03,0.0,withdrawal
2018-06-28,Eve,312.9,0.0,deposit
2018-06-28,Alice,15.93,0.0,withdrawal
2018-06-28,Charlie,65.31,0.0,withdrawal
2018-06-29,Alice,147.23,0.0,withdrawal
2018-06-29,Charlie,43.67,0.0,withdrawal
2018-06-29,Charlie,363.63,0.0,withdrawal
2018-06-29,Eve,170.69,0.0,withdrawal
2018-06-29,Bob,103.06,0.0,withdrawal
2018-06-29,Alice,116.43,0.0,withdrawal
2018-06-29,Charlie,103.7,0.0,withdrawal
2018-06-29,David,211.33,0.0,deposit
2018-06-30,David,245.66,0.0,deposit
2018-06-30,Bob,202.18,0.0,withdrawal
2018-06-30,Alice,45.56,0.0,deposit
2018-06-30,Alice,135.83,0.0,withdrawal
2018-06-30,David,572.31,0.0,deposit
2018-06-30,Bob,195.67,0.0,withdrawal
2018-06-30,Charlie,43.56,0.0,withdrawal
2018-06-30,Bob,333.66,0.0,withdrawal
2018-06-30,Alice,393.56,0.0,deposit
2018-06-30,Bob,50.53,0.0,withdrawal
2018-07-01,Charlie,769.17,0.0,deposit
2018-07-01,Bob,68.9,0.0,deposit
2018-07-01,Eve,129.63,0.0,withdrawal
2018-07-01,Eve,8.87,0.0,deposit
2018-07-01,Charlie,366.82,0.0,deposit
2018-07-01,Charlie,185.76,0.0,withdrawal
2018-07-01,David,607.87,0.0,deposit
2018-07-01,Bob,530.61,0.0,withdrawal
2018-07-01,Alice,265.77,0.0,withdrawal
2018-07-01,Charlie,55.33,0.0,deposit
2018-07-01,David,227.56,0.0,withdrawal
2018-07-02,Charlie,340.37,0.0,deposit
2018-07-02,Alice,250.98,0.0,withdrawal
2018-07-02,Bob,173.2,0.0,withdrawal
2018-07-02,Charlie,324.77,0.0,deposit
2018-07-02,Alice,43.91,0.0,withdrawal
2018-07-02,Alice,470.62,0.0,deposit
2018-07-02,Eve,819.5,0.0,deposit
2018-07-02,David,497.58,0.0,deposit
2018-07-02,Eve,128.79,0.0,withdrawal
2018-07-03,Charlie,22.52,0.0,withdrawal
2018-07-03,Bob,79.84,0.0,withdrawal
2018-07-03,Bob,545.37,0.0,deposit
2018-07-03,Charlie,75.16,0.0,withdrawal
2018-07-03,Eve,8.18,0.0,deposit
2018-07-03,Bob,1028.75,0.0,deposit
2018-07-03,Bob,471.53,0.0,deposit
2018-07-03,Charlie,59.46,0.0,deposit
2018-07-04,Alice,146.17,0.0,deposit
2018-07-04,Charlie,97.58,0.0,deposit
2018-07-04,Eve,310.52,0.0,withdrawal
2018-07-04,Alice,188.85,0.0,deposit
2018-07-04,Bob,114.15,0.0,deposit
2018-07-04,Eve,1180.05,0.0,withdrawal
2018-07-04,Eve,434.2,0.0,deposit
2018-07-04,Alice,396.47,0.0,deposit
2018-07-05,Alice,445.22,0.0,withdrawal
2018-07-05,Bob,84.19,0.0,withdrawal
2018-07-05,David,80.05,0.0,withdrawal
2018-07-05,Bob,181.68,0.0,withdrawal
2018-07-05,Alice,302.76,0.0,deposit
2018-07-05,David,81.86,0.0,deposit
2018-07-05,Bob,167.52,0.0,deposit
2018-07-06,Alice,40.28,0.0,deposit
2018-07-06,Alice,30.0,0.0,withdrawal
2018-07-06,David,74.74,0.0,deposit
2018-07-06,Eve,227.26,0.0,withdrawal
2018-07-06,David,152.13,0.0,withdrawal
2018-07-06,Alice,102.16,0.0,withdrawal
2018-07-06,Eve,116.88,0.0,withdrawal
2018-07-06,Charlie,373.28,0.0,deposit
2018-07-06,Eve,5.3,0.0,deposit
2018-07-07,Eve,52.83,0.0,withdrawal
2018-07-07,Charlie,103.77,0.0,withdrawal
2018-07-07,Charlie,14.16,0.0,withdrawal
2018-07-07,Eve,228.0,0.0,deposit
2018-07-07,Eve,196.55,0.0,withdrawal
2018-07-07,Bob,294.94,0.0,withdrawal
2018-07-07,Alice,400.8,0.0,deposit
2018-07-07,Bob,128.39,0.0,deposit
2018-07-07,Alice,123.73,0.0,deposit
2018-07-07,Bob,237.81,0.0,withdrawal
2018-07-07,Bob,131.03,0.0,deposit
2018-07-07,Bob,50.94,0.0,deposit
2018-07-07,Eve,345.36,0.0,withdrawal
2018-07-08,David,207.53,0.0,deposit
2018-07-08,Charlie,208.91,0.0,deposit
2018-07-08,David,100.84,0.0,withdrawal
2018-07-08,Bob,205.91,0.0,deposit
2018-07-08,Bob,234.64,0.0,deposit
2018-07-08,Alice,88.73,0.0,deposit
2018-07-08,Charlie,331.64,0.0,withdrawal
2018-07-08,Bob,92.85,0.0,deposit
2018-07-09,Eve,161.63,0.0,deposit
2018-07-09,Charlie,198.43,0.0,withdrawal
2018-07-10,Eve,122.68,0.0,withdrawal
2018-07-10,Bob,106.48,0.0,withdrawal
2018-07-10,Bob,146.34,0.0,deposit
2018-07-10,Alice,119.99,0.0,withdrawal
2018-07-10,David,19.26,0.0,withdrawal
2018-07-10,Charlie,509.77,0.0,withdrawal
2018-07-10,Bob,404.52,0.0,deposit
2018-07-10,Eve,2.36,0.0,withdrawal
2018-07-11,Bob,451.12,0.0,deposit
2018-07-11,Charlie,202.47,0.0,withdrawal
2018-07-11,Charlie,116.8,0.0,deposit
2018-07-11,Charlie,121.31,0.0,withdrawal
2018-07-12,Charlie,372.23,0.0,deposit
2018-07-12,Bob,48.94,0.0,withdrawal
2018-07-12,David,2.97,0.0,withdrawal
2018-07-13,Bob,423.56,0.0,deposit
2018-07-13,Alice,265.51,0.0,withdrawal
2018-07-13,Eve,252.66,0.0,withdrawal
2018-07-13,Alice,168.86,0.0,deposit
2018-07-13,Eve,155.39,0.0,deposit
2018-07-13,Bob,104.98,0.0,deposit
2018-07-13,Bob,336.8,0.0,withdrawal
2018-07-13,Charlie,646.14,0.0,deposit
2018-07-13,Eve,130.08,0.0,deposit
2018-07-13,Charlie,38.5,0.0,withdrawal
2018-07-14,Bob,668.52,0.0,deposit
2018-07-14,Alice,160.9,0.0,deposit
2018-07-14,Bob,162.09,0.0,withdrawal
2018-07-14,Bob,130.25,0.0,withdrawal
2018-07-14,Alice,167.22,0.0,withdrawal
2018-07-15,David,35.39,0.0,deposit
2018-07-15,Charlie,40.9,0.0,deposit
2018-07-15,David,80.82,0.0,deposit
2018-07-15,Bob,149.64,0.0,deposit
2018-07-15,Eve,694.71,0.0,withdrawal
2018-07-15,Bob,634.75,0.0,withdrawal
2018-07-15,Alice,555.9,0.0,deposit
2018-07-15,Charlie,2.71,0.0,withdrawal
2018-07-15,Charlie,167.88,0.0,withdrawal
2018-07-15,Charlie,45.7,0.0,withdrawal
2018-07-15,David,201.66,0.0,deposit
2018-07-15,Bob,7.71,0.0,deposit
2018-07-16,David,3.89,0.0,deposit
2018-07-16,Eve,166.29,0.0,withdrawal
2018-07-16,Charlie,303.75,0.0,withdrawal
2018-07-16,David,271.66,0.0,withdrawal
2018-07-16,Alice,129.33,0.0,withdrawal
2018-07-16,Charlie,54.34,0.0,withdrawal
2018-07-16,Bob,101.74,0.0,deposit
2018-07-17,Eve,344.77,0.0,deposit
2018-07-17,Alice,318.56,0.0,withdrawal
2018-07-17,Bob,98.49,0.0,deposit
2018-07-17,Alice,234.29,0.0,deposit
2018-07-17,Eve,68.9,0.0,withdrawal
2018-07-17,Charlie,187.46,0.0,deposit
2018-07-17,Alice,28.26,0.0,deposit
2018-07-17,Eve,169.84,0.0,withdrawal
2018-07-17,David,117.86,0.0,deposit
2018-07-17,Alice,35.15,0.0,deposit
2018-07-18,Alice,26.33,0.0,withdrawal
